gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
4601940361				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083527	K002083527	989	Browning, J.															PRESENT																							2015-04-16T00:00		106	106	2015	4	16	16.iv.2015											AFRICA				ZW				Matabeland Province; Matobo, Besna Kobila									-20.433333	28.733333																																																		Bulbostylis burchellii (Ficalho & Hiern) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			burchellii			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.354Z	1468.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5292413	5292413	6	7707728	196	1369	7708	2719209		5292413	Bulbostylis burchellii	Bulbostylis burchellii (Ficalho & Hiern) C.B.Clarke	Bulbostylis burchellii		DWC_ARCHIVE	2025-07-25T00:01:11.354Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZWE	Zimbabwe	ZWE.9_1	Matabeleland South	ZWE.9.8_2	Matobo	ZWE.9.8.18_2	Ward 25	
4601939417				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083822	K002083822	1833	Merrett, L.															PRESENT																							2015-02-26T00:00		57	57	2015	2	26	26.ii.2015											AFRICA				ZM				Mutinondo Wilderness Area near Kankonde Camp bridge									-12.390472	31.323222																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.380Z	1380.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:01:11.380Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.7_2	Mpika			LC
4601939402				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083639	K002083639	1810	Merrett, L.															PRESENT																							2015-02-15T00:00		46	46	2015	2	15	15.ii.2015											AFRICA				ZM				Mutinondo Wilderness Area Musamfushi Dambo Edge									-12.459666	31.288333																																																		Bulbostylis macra (Ridl.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			macra			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-24T23:59:32.806Z	1420.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292472	5292472	6	7707728	196	1369	7708	2719209		5292472	Bulbostylis macra	Bulbostylis macra (Ridl.) C.B.Clarke	Bulbostylis macra		DWC_ARCHIVE	2025-07-24T23:59:32.806Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601939398				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083576	K002083576	9071	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-02-01T00:00		32	32	2017	2	1												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Choso Falls.									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:05.549Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-25T00:00:05.549Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601939387				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083459	K002083459	9985	Merrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2019-12-22T00:00		356	356	2019	12	22												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, west end of Kalobo Dambo.									-12.45	31.3																																																		Bulbostylis capillaris (L.) Kunth ex C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			capillaris			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:32.295Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292341	5292341	6	7707728	196	1369	7708	2719209		5292341	Bulbostylis capillaris	Bulbostylis capillaris (L.) Kunth ex C.B.Clarke	Bulbostylis capillaris		DWC_ARCHIVE	2025-07-25T00:00:32.295Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601939371				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083279	K002083279	9684	Merrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2018-11-16T00:00		320	320	2018	11	16												AFRICA				ZM				Mpika distr., Mutinodo wilderness Area, Mayense dambo									-12.45	31.3																																																		Bulbostylis schoenoides (Kunth) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			schoenoides			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:05.545Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292300	5292300	6	7707728	196	1369	7708	2719209		5292300	Bulbostylis schoenoides	Bulbostylis schoenoides (Kunth) C.B.Clarke	Bulbostylis schoenoides		DWC_ARCHIVE	2025-07-25T00:00:05.545Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601938446				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002084265	K002084265	8833	Goyder, D.J.; Maiato, F.															PRESENT																							2016-10-27T00:00		301	301	2016	10	27												AFRICA				AO				Cuanavale River source lake, c. 110 km SSE of Munhango.									-13.092778	18.885278																																																		Bulbostylis Kunth							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis							GENUS				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:07.020Z	1404.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	2719209	2719209	6	7707728	196	1369	7708	2719209				Bulbostylis Kunth	Bulbostylis		DWC_ARCHIVE	2025-07-25T00:00:07.020Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	AGO	Angola	AGO.15_1	Moxico	AGO.15.7_1	Luchazes	AGO.15.7.5_1	Tempue	
4601938396				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083635	K002083635	9368	Bidgood, G.S.; Merett, L.; Vollesen, K.B.															PRESENT																							2017-02-20T00:00		51	51	2017	2	20												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Chipundu Dambo.									-12.45	31.3																																																		Bulbostylis macra (Ridl.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			macra			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:33.446Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292472	5292472	6	7707728	196	1369	7708	2719209		5292472	Bulbostylis macra	Bulbostylis macra (Ridl.) C.B.Clarke	Bulbostylis macra		DWC_ARCHIVE	2025-07-25T00:00:33.446Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601938393				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083602	K002083602	9433	Bidgood, S.; Merett, L.; K. Vollesen															PRESENT																							2017-02-23T00:00		54	54	2017	2	23												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Charlies Rock									-12.45	31.3																																																		Bulbostylis congolensis De Wild.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			congolensis			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:32.295Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292493	5292493	6	7707728	196	1369	7708	2719209		5292493	Bulbostylis congolensis	Bulbostylis congolensis De Wild.	Bulbostylis congolensis		DWC_ARCHIVE	2025-07-25T00:00:32.295Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601938390				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083572	K002083572	8608	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2016-05-03T00:00		124	124	2016	5	3												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Campers Rock									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:07.019Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-25T00:00:07.019Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601937367				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083634	K002083634	9713	Merrett, L.; Vollesen, K.B.; Bidgood, G.S.															PRESENT																							2018-11-20T00:00		324	324	2018	11	20												AFRICA				ZM				Mutinondo Wilderness Area, Greens Dambo,									-12.45	31.3																																																		Bulbostylis macra (Ridl.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			macra			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:33.178Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292472	5292472	6	7707728	196	1369	7708	2719209		5292472	Bulbostylis macra	Bulbostylis macra (Ridl.) C.B.Clarke	Bulbostylis macra		DWC_ARCHIVE	2025-07-25T00:00:33.178Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601937365				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083601	K002083601	8818	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2016-05-13T00:00		134	134	2016	5	13												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, east of Charlie's Rock									-12.45	31.3																																																		Bulbostylis congolensis De Wild.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			congolensis			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:31.447Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292493	5292493	6	7707728	196	1369	7708	2719209		5292493	Bulbostylis congolensis	Bulbostylis congolensis De Wild.	Bulbostylis congolensis		DWC_ARCHIVE	2025-07-25T00:00:31.447Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601937363				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083571	K002083571	8954	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2016-05-20T00:00		141	141	2016	5	20												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, east side of Quentin's Rock.									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:07.709Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH				true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-25T00:00:07.709Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601936642				CC_BY_4_0	2024-03-28T18:19:45.180Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002095199	K002095199	A2714	Lebbie															PRESENT																							2017-05-04T00:00		124	124	2017	5	4												AFRICA				SL				Sewa River, Approaching Big Bekonger Falls, near Fomaya Village. Kenema District.									8.5	-11.283333																																																		Bulbostylis cioniana (Pi.Savi) Lye							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			cioniana			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:40.206Z	159.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292311	5292311	6	7707728	196	1369	7708	2719209		5292311	Bulbostylis cioniana	Bulbostylis cioniana (Pi.Savi) Lye	Bulbostylis cioniana		DWC_ARCHIVE	2025-07-25T00:00:40.206Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	SLE	Sierra Leone	SLE.1_1	Eastern	SLE.1.2_1	Kenema	SLE.1.2.4_1	Gorama Mende	
4601936429				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083877	K002083877	9049	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-01-31T00:00		31	31	2017	1	31												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Lodge Rock Camp Site									-12.45	31.3																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.381Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:01:11.381Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601936405				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083598	K002083598	9116	Bidgood, S.; Merrett, L.; K. Vollesen															PRESENT																							2017-02-03T00:00		34	34	2017	2	3												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Mafoni Junction Rock									-12.45	31.3																																																		Bulbostylis congolensis De Wild.							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			congolensis			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:13.538Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292493	5292493	6	7707728	196	1369	7708	2719209		5292493	Bulbostylis congolensis	Bulbostylis congolensis De Wild.	Bulbostylis congolensis		DWC_ARCHIVE	2025-07-25T00:01:13.538Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
4601935418				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083874	K002083874	9022	Bidgood, G.S.; Merrett, L.; Vollesen, K.B.															PRESENT																							2017-01-30T00:00		30	30	2017	1	30												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Lodge Rock									-12.45	31.3																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.358Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:01:11.358Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			LC
4601935414				CC_BY_4_0	2024-03-28T18:21:44.803Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083823	K002083823	1834	Merrett, L.															PRESENT																							2015-02-26T00:00		57	57	2015	2	26	26.ii.2015											AFRICA				ZM				Mutinondo Wilderness Area near Kankonde Camp bridge									-12.390472	31.323222																																																		Bulbostylis hispidula (Vahl) R.W.Haines							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			hispidula			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:00:20.843Z	1380.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292456	5292456	6	7707728	196	1369	7708	2719209		5292456	Bulbostylis hispidula	Bulbostylis hispidula (Vahl) R.W.Haines	Bulbostylis hispidula		DWC_ARCHIVE	2025-07-25T00:00:20.843Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.7_2	Mpika			LC
4601935394				CC_BY_4_0	2024-04-03T18:20:53.290Z								K	Herbarium			PRESERVED_SPECIMEN				http://specimens.kew.org/herbarium/K002083577	K002083577	9384	Bidgood, S.; Merett, L.; K. Vollesen															PRESENT																							2017-02-20T00:00		51	51	2017	2	20												AFRICA				ZM				Mpika Distr., Mutinondo Wilderness Area, Chipundu Dambo.									-12.45	31.3																																																		Bulbostylis abortiva (Steud.) C.B.Clarke							Cyperaceae	Plantae	Tracheophyta	Liliopsida	Poales		Cyperaceae				Bulbostylis	Bulbostylis			abortiva			SPECIES				ACCEPTED			cd6e21c8-9e8a-493a-8a76-fbf7862069e5	GB	2025-07-25T00:01:11.358Z	1450.0					COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH			StillImage	true	false	5292304	5292304	6	7707728	196	1369	7708	2719209		5292304	Bulbostylis abortiva	Bulbostylis abortiva (Steud.) C.B.Clarke	Bulbostylis abortiva		DWC_ARCHIVE	2025-07-25T00:01:11.358Z	2025-07-24T23:26:45.206Z	true			false	AFRICA	EUROPE	ZMB	Zambia	ZMB.6_1	Muchinga	ZMB.6.5_2	Lavushimanda			
